Location,new_start,new_end,X,lon,lat,Pod1,Pod2,Pod3,Group,start_date,end_date,Ortho,Scene,order_id_s_h
planet_C003961,05/02/2020,11/02/2020,112,-100.7709436,41.08686318,C003961,,,planet,01/01/2020,12/31/2020,225,250,a297fb64-122f-4dda-8115-fefa482a5e6c
planet_C003961,11/02/2020,03/01/2021,112,-100.7709436,41.08686318,C003961,,,planet,01/01/2020,12/31/2020,225,250,a297fb64-122f-4dda-8115-fefa482a5e6c
planet_C003962,11/02/2019,05/02/2020,110,-96.60771942,40.8560791,C003962,,,planet,01/01/2020,12/31/2020,201,250,15bfb0f0-638b-472f-a521-c03b10c0240b
planet_C003962,05/02/2020,11/02/2020,110,-96.60771942,40.8560791,C003962,,,planet,01/01/2020,12/31/2020,201,250,15bfb0f0-638b-472f-a521-c03b10c0240b
planet_C003962,11/02/2020,03/01/2021,110,-96.60771942,40.8560791,C003962,,,planet,01/01/2020,12/31/2020,201,250,15bfb0f0-638b-472f-a521-c03b10c0240b
planet_C003963,11/02/2019,05/02/2020,143,-100.7711831,41.08685257,C003963,,,planet,01/01/2020,12/31/2020,225,250,ac33982b-0b1a-4e49-bc66-64596cb1671a
planet_C003963,05/02/2020,11/02/2020,143,-100.7711831,41.08685257,C003963,,,planet,01/01/2020,12/31/2020,225,250,ac33982b-0b1a-4e49-bc66-64596cb1671a
planet_C003963,11/02/2020,03/01/2021,143,-100.7711831,41.08685257,C003963,,,planet,01/01/2020,12/31/2020,225,250,ac33982b-0b1a-4e49-bc66-64596cb1671a
planet_C003969,11/02/2019,05/02/2020,66,-96.82443388,44.32266291,C003969,,,planet,01/01/2020,12/31/2020,132,198,da921dfe-a23c-491b-94ff-d71e84e042a5
planet_C003969,05/02/2020,11/02/2020,66,-96.82443388,44.32266291,C003969,,,planet,01/01/2020,12/31/2020,132,198,da921dfe-a23c-491b-94ff-d71e84e042a5
planet_C003969,11/02/2020,03/01/2021,66,-96.82443388,44.32266291,C003969,,,planet,01/01/2020,12/31/2020,132,198,da921dfe-a23c-491b-94ff-d71e84e042a5
planet_C003987,11/02/2019,05/02/2020,69,-97.12820468,44.41059138,C003987,,,planet,01/01/2020,12/31/2020,234,250,594afc93-91bc-4ace-8b42-b00210f93e25
planet_C003987,05/02/2020,11/02/2020,69,-97.12820468,44.41059138,C003987,,,planet,01/01/2020,12/31/2020,234,250,594afc93-91bc-4ace-8b42-b00210f93e25
planet_C003987,11/02/2020,03/01/2021,69,-97.12820468,44.41059138,C003987,,,planet,01/01/2020,12/31/2020,234,250,594afc93-91bc-4ace-8b42-b00210f93e25
planet_C004022,11/02/2019,05/02/2020,68,-97.12815198,44.41060399,C004022,,,planet,01/01/2020,12/31/2020,234,250,4e094cf3-14b1-4dd6-8e9d-ea7dad90000b
planet_C004022,05/02/2020,11/02/2020,68,-97.12815198,44.41060399,C004022,,,planet,01/01/2020,12/31/2020,234,250,4e094cf3-14b1-4dd6-8e9d-ea7dad90000b
planet_C004022,11/02/2020,03/01/2021,68,-97.12815198,44.41060399,C004022,,,planet,01/01/2020,12/31/2020,234,250,4e094cf3-14b1-4dd6-8e9d-ea7dad90000b
planet_C004115,11/02/2019,05/02/2020,130,-100.7717413,41.0868577,C004115,,,planet,01/01/2020,12/31/2020,225,250,63853495-9cf9-4a0a-a502-b9050f9b30cf
planet_C004115,05/02/2020,11/02/2020,130,-100.7717413,41.0868577,C004115,,,planet,01/01/2020,12/31/2020,225,250,63853495-9cf9-4a0a-a502-b9050f9b30cf
planet_C004115,11/02/2020,03/01/2021,130,-100.7717413,41.0868577,C004115,,,planet,01/01/2020,12/31/2020,225,250,63853495-9cf9-4a0a-a502-b9050f9b30cf
planet_C004140,11/02/2019,05/02/2020,88,-96.47178782,41.16285203,C004140,,,planet,01/01/2020,12/31/2020,250,250,1b3d4331-cf4b-4d99-a3a8-5fad6c0a549a
planet_C004140,05/02/2020,11/02/2020,88,-96.47178782,41.16285203,C004140,,,planet,01/01/2020,12/31/2020,250,250,1b3d4331-cf4b-4d99-a3a8-5fad6c0a549a
planet_C004140,11/02/2020,03/01/2021,88,-96.47178782,41.16285203,C004140,,,planet,01/01/2020,12/31/2020,250,250,1b3d4331-cf4b-4d99-a3a8-5fad6c0a549a
planet_C004151,11/02/2019,05/02/2020,73,-96.7621239,44.32176167,C004151,,,planet,01/01/2020,12/31/2020,137,188,c1133474-35db-468f-935a-7cee94ede81d
planet_C004151,05/02/2020,11/02/2020,73,-96.7621239,44.32176167,C004151,,,planet,01/01/2020,12/31/2020,137,188,c1133474-35db-468f-935a-7cee94ede81d
planet_C004151,11/02/2020,03/01/2021,73,-96.7621239,44.32176167,C004151,,,planet,01/01/2020,12/31/2020,137,188,c1133474-35db-468f-935a-7cee94ede81d
planet_C004180,11/02/2019,05/02/2020,106,-96.47897012,41.17511136,C004180,,,planet,01/01/2020,12/31/2020,205,250,d330400c-eb1e-4886-87dc-4f6d9c2a6503
planet_C004180,05/02/2020,11/02/2020,106,-96.47897012,41.17511136,C004180,,,planet,01/01/2020,12/31/2020,205,250,d330400c-eb1e-4886-87dc-4f6d9c2a6503
planet_C004180,11/02/2020,03/01/2021,106,-96.47897012,41.17511136,C004180,,,planet,01/01/2020,12/31/2020,205,250,d330400c-eb1e-4886-87dc-4f6d9c2a6503
planet_C004182,11/02/2019,05/02/2020,129,-100.7712228,41.08685547,C004182,,,planet,01/01/2020,12/31/2020,225,250,d6005d24-464e-4f85-864f-8f84f28eadb3
planet_C004182,05/02/2020,11/02/2020,129,-100.7712228,41.08685547,C004182,,,planet,01/01/2020,12/31/2020,225,250,d6005d24-464e-4f85-864f-8f84f28eadb3
planet_C004182,11/02/2020,03/01/2021,129,-100.7712228,41.08685547,C004182,,,planet,01/01/2020,12/31/2020,225,250,d6005d24-464e-4f85-864f-8f84f28eadb3
planet_C004194,11/02/2019,05/02/2020,83,-96.48156738,41.16437912,C004194,,,planet,01/01/2020,12/31/2020,250,250,ce5d345d-e42c-4cd1-83cb-58aa78197d56
planet_C004194,05/02/2020,11/02/2020,83,-96.48156738,41.16437912,C004194,,,planet,01/01/2020,12/31/2020,250,250,ce5d345d-e42c-4cd1-83cb-58aa78197d56
planet_C004194,11/02/2020,03/01/2021,83,-96.48156738,41.16437912,C004194,,,planet,01/01/2020,12/31/2020,250,250,ce5d345d-e42c-4cd1-83cb-58aa78197d56
planet_C004201,11/02/2019,05/02/2020,85,-96.47881449,41.16426629,C004201,,,planet,01/01/2020,12/31/2020,250,250,eed0f620-1b29-422d-8e23-45ac4eae1fff
planet_C004201,05/02/2020,11/02/2020,85,-96.47881449,41.16426629,C004201,,,planet,01/01/2020,12/31/2020,250,250,eed0f620-1b29-422d-8e23-45ac4eae1fff
planet_C004201,11/02/2020,03/01/2021,85,-96.47881449,41.16426629,C004201,,,planet,01/01/2020,12/31/2020,250,250,eed0f620-1b29-422d-8e23-45ac4eae1fff
planet_C004203,11/02/2019,05/02/2020,72,-97.12658534,44.4111964,C004203,,,planet,01/01/2020,12/31/2020,234,250,a67d87b8-0e05-4bcf-bb70-88817b90926e
planet_C004203,05/02/2020,11/02/2020,72,-97.12658534,44.4111964,C004203,,,planet,01/01/2020,12/31/2020,234,250,a67d87b8-0e05-4bcf-bb70-88817b90926e
planet_C004203,11/02/2020,03/01/2021,72,-97.12658534,44.4111964,C004203,,,planet,01/01/2020,12/31/2020,234,250,a67d87b8-0e05-4bcf-bb70-88817b90926e
planet_C004213,11/02/2019,05/02/2020,60,-121.7385225,39.45904896,C004213,,,planet,01/01/2020,12/31/2020,250,250,972159da-94d7-4fd3-97e9-f2cd6b93997b
planet_C004213,05/02/2020,11/02/2020,60,-121.7385225,39.45904896,C004213,,,planet,01/01/2020,12/31/2020,250,250,972159da-94d7-4fd3-97e9-f2cd6b93997b
planet_C004213,11/02/2020,03/01/2021,60,-121.7385225,39.45904896,C004213,,,planet,01/01/2020,12/31/2020,250,250,972159da-94d7-4fd3-97e9-f2cd6b93997b
planet_C004247,11/02/2019,05/02/2020,62,-121.2030992,38.02343175,C004247,,,planet,01/01/2020,12/31/2020,250,250,b22f0e34-609e-4976-b36c-bc26f8d62eb9
planet_C004247,05/02/2020,11/02/2020,62,-121.2030992,38.02343175,C004247,,,planet,01/01/2020,12/31/2020,250,250,b22f0e34-609e-4976-b36c-bc26f8d62eb9
planet_C004247,11/02/2020,03/01/2021,62,-121.2030992,38.02343175,C004247,,,planet,01/01/2020,12/31/2020,250,250,b22f0e34-609e-4976-b36c-bc26f8d62eb9
planet_C004251,11/02/2019,05/02/2020,58,-121.7391573,39.45888431,C004251,,,planet,01/01/2020,12/31/2020,250,250,e6b2d8cc-4bd4-40d3-8cb6-3a1457e4c982
planet_C004251,05/02/2020,11/02/2020,58,-121.7391573,39.45888431,C004251,,,planet,01/01/2020,12/31/2020,250,250,e6b2d8cc-4bd4-40d3-8cb6-3a1457e4c982
planet_C004251,11/02/2020,03/01/2021,58,-121.7391573,39.45888431,C004251,,,planet,01/01/2020,12/31/2020,250,250,e6b2d8cc-4bd4-40d3-8cb6-3a1457e4c982
planet_C004256,11/02/2019,05/02/2020,87,-96.47865384,41.16747128,C004256,,,planet,01/01/2020,12/31/2020,250,250,2ccbf825-7713-41ed-9ee2-134a99cc0654
planet_C004256,05/02/2020,11/02/2020,87,-96.47865384,41.16747128,C004256,,,planet,01/01/2020,12/31/2020,250,250,2ccbf825-7713-41ed-9ee2-134a99cc0654
planet_C004256,11/02/2020,03/01/2021,87,-96.47865384,41.16747128,C004256,,,planet,01/01/2020,12/31/2020,250,250,2ccbf825-7713-41ed-9ee2-134a99cc0654
planet_C004271,11/02/2019,05/02/2020,71,-96.78511025,44.31456813,C004271,,,planet,01/01/2020,12/31/2020,131,182,3963490d-58ac-4189-9de5-59d43d0d8420
planet_C004271,05/02/2020,11/02/2020,71,-96.78511025,44.31456813,C004271,,,planet,01/01/2020,12/31/2020,131,182,3963490d-58ac-4189-9de5-59d43d0d8420
planet_C004271,11/02/2020,03/01/2021,71,-96.78511025,44.31456813,C004271,,,planet,01/01/2020,12/31/2020,131,182,3963490d-58ac-4189-9de5-59d43d0d8420
planet_C004272,11/02/2019,05/02/2020,107,-96.47895253,41.17510979,C004272,,,planet,01/01/2020,12/31/2020,205,250,18a809be-c577-4028-bb9f-82813745070b
planet_C004272,05/02/2020,11/02/2020,107,-96.47895253,41.17510979,C004272,,,planet,01/01/2020,12/31/2020,205,250,18a809be-c577-4028-bb9f-82813745070b
planet_C004272,11/02/2020,03/01/2021,107,-96.47895253,41.17510979,C004272,,,planet,01/01/2020,12/31/2020,205,250,18a809be-c577-4028-bb9f-82813745070b
planet_C004290,11/02/2019,05/02/2020,96,-96.44294434,41.17754475,C004290,,,planet,01/01/2020,12/31/2020,229,250,3db773b4-1029-43cb-8eae-4416e6247f9f
planet_C004290,05/02/2020,11/02/2020,96,-96.44294434,41.17754475,C004290,,,planet,01/01/2020,12/31/2020,229,250,3db773b4-1029-43cb-8eae-4416e6247f9f
planet_C004290,11/02/2020,03/01/2021,96,-96.44294434,41.17754475,C004290,,,planet,01/01/2020,12/31/2020,229,250,3db773b4-1029-43cb-8eae-4416e6247f9f
planet_C004318,11/02/2019,05/02/2020,148,-121.5352587,38.10919185,C004318,,,planet,01/01/2020,12/31/2020,250,250,a21a84ca-e3a1-4472-895c-46937f65a734
planet_C004318,05/02/2020,11/02/2020,148,-121.5352587,38.10919185,C004318,,,planet,01/01/2020,12/31/2020,250,250,a21a84ca-e3a1-4472-895c-46937f65a734
planet_C004318,11/02/2020,03/01/2021,148,-121.5352587,38.10919185,C004318,,,planet,01/01/2020,12/31/2020,250,250,a21a84ca-e3a1-4472-895c-46937f65a734
planet_C004327,11/02/2019,05/02/2020,79,-96.66422622,40.83564881,C004327,,,planet,01/01/2020,12/31/2020,195,250,fac6a883-04c6-440e-964c-4013091f0211
planet_C004327,05/02/2020,11/02/2020,79,-96.66422622,40.83564881,C004327,,,planet,01/01/2020,12/31/2020,195,250,fac6a883-04c6-440e-964c-4013091f0211
planet_C004327,11/02/2020,03/01/2021,79,-96.66422622,40.83564881,C004327,,,planet,01/01/2020,12/31/2020,195,250,fac6a883-04c6-440e-964c-4013091f0211
planet_C004334,11/02/2019,05/02/2020,89,-96.47059802,41.16249323,C004334,,,planet,01/01/2020,12/31/2020,250,250,92c655e4-fd8b-4dfc-a5c6-9bc2174d6a42
planet_C004334,05/02/2020,11/02/2020,89,-96.47059802,41.16249323,C004334,,,planet,01/01/2020,12/31/2020,250,250,92c655e4-fd8b-4dfc-a5c6-9bc2174d6a42
planet_C004334,11/02/2020,03/01/2021,89,-96.47059802,41.16249323,C004334,,,planet,01/01/2020,12/31/2020,250,250,92c655e4-fd8b-4dfc-a5c6-9bc2174d6a42
planet_C004336,11/02/2019,05/02/2020,128,-100.7712754,41.08686415,C004336,,,planet,01/01/2020,12/31/2020,225,250,38698489-d130-4d91-be66-4058d514b2aa
planet_C004336,05/02/2020,11/02/2020,128,-100.7712754,41.08686415,C004336,,,planet,01/01/2020,12/31/2020,225,250,38698489-d130-4d91-be66-4058d514b2aa
planet_C004336,11/02/2020,03/01/2021,128,-100.7712754,41.08686415,C004336,,,planet,01/01/2020,12/31/2020,225,250,38698489-d130-4d91-be66-4058d514b2aa
planet_C004339,11/02/2019,05/02/2020,108,-96.60738373,40.85401917,C004339,,,planet,01/01/2020,12/31/2020,202,250,97a6c503-8bba-4c92-b286-957056cc01d8
planet_C004339,05/02/2020,11/02/2020,108,-96.60738373,40.85401917,C004339,,,planet,01/01/2020,12/31/2020,202,250,97a6c503-8bba-4c92-b286-957056cc01d8
planet_C004339,11/02/2020,03/01/2021,108,-96.60738373,40.85401917,C004339,,,planet,01/01/2020,12/31/2020,202,250,97a6c503-8bba-4c92-b286-957056cc01d8
planet_C004342,11/02/2019,05/02/2020,142,-100.7711831,41.0868619,C004342,,,planet,01/01/2020,12/31/2020,225,250,a29b6fd2-6202-4c1e-b37f-4e3f38d3e034
planet_C004342,05/02/2020,11/02/2020,142,-100.7711831,41.0868619,C004342,,,planet,01/01/2020,12/31/2020,225,250,a29b6fd2-6202-4c1e-b37f-4e3f38d3e034
planet_C004342,11/02/2020,03/01/2021,142,-100.7711831,41.0868619,C004342,,,planet,01/01/2020,12/31/2020,225,250,a29b6fd2-6202-4c1e-b37f-4e3f38d3e034
planet_C004344,11/02/2019,05/02/2020,114,-100.7715292,41.0868552,C004344,,,planet,01/01/2020,12/31/2020,225,250,00f50d32-80f9-4cd1-9275-655552a30627
planet_C004344,05/02/2020,11/02/2020,114,-100.7715292,41.0868552,C004344,,,planet,01/01/2020,12/31/2020,225,250,00f50d32-80f9-4cd1-9275-655552a30627
planet_C004344,11/02/2020,03/01/2021,114,-100.7715292,41.0868552,C004344,,,planet,01/01/2020,12/31/2020,225,250,00f50d32-80f9-4cd1-9275-655552a30627
planet_C004345,11/02/2019,05/02/2020,135,-100.7715673,41.08689927,C004345,,,planet,01/01/2020,12/31/2020,225,250,3612e4a4-917e-4578-8e26-f4e6fa8e81e9
planet_C004345,05/02/2020,11/02/2020,135,-100.7715673,41.08689927,C004345,,,planet,01/01/2020,12/31/2020,225,250,3612e4a4-917e-4578-8e26-f4e6fa8e81e9
planet_C004345,11/02/2020,03/01/2021,135,-100.7715673,41.08689927,C004345,,,planet,01/01/2020,12/31/2020,225,250,3612e4a4-917e-4578-8e26-f4e6fa8e81e9
planet_C004347,11/02/2019,05/02/2020,92,-96.46691642,41.16560016,C004347,,,planet,01/01/2020,12/31/2020,250,250,dbf2a3b1-9b55-4330-a186-76cc8faca037
planet_C004347,05/02/2020,11/02/2020,92,-96.46691642,41.16560016,C004347,,,planet,01/01/2020,12/31/2020,250,250,dbf2a3b1-9b55-4330-a186-76cc8faca037
planet_C004347,11/02/2020,03/01/2021,92,-96.46691642,41.16560016,C004347,,,planet,01/01/2020,12/31/2020,250,250,dbf2a3b1-9b55-4330-a186-76cc8faca037
planet_C004349,11/02/2019,05/02/2020,126,-100.7710863,41.0874754,C004349,,,planet,01/01/2020,12/31/2020,225,250,cdb1407d-ca75-4a42-b7da-767b6776371e
planet_C004349,05/02/2020,11/02/2020,126,-100.7710863,41.0874754,C004349,,,planet,01/01/2020,12/31/2020,225,250,cdb1407d-ca75-4a42-b7da-767b6776371e
planet_C004349,11/02/2020,03/01/2021,126,-100.7710863,41.0874754,C004349,,,planet,01/01/2020,12/31/2020,225,250,cdb1407d-ca75-4a42-b7da-767b6776371e
whittier_downslope_2018,04/02/2018,10/02/2018,154,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,24,1e0e0b01-f4bd-4bfa-b537-4e2647f3f573
whittier_downslope_2018,10/02/2018,12/30/2018,154,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,24,1e0e0b01-f4bd-4bfa-b537-4e2647f3f573
whittier_downslope_2019,04/02/2019,10/02/2019,157,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,85,2556b1db-545b-424d-b940-f12c177bef3e
whittier_downslope_2019,10/02/2019,12/30/2019,157,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,85,2556b1db-545b-424d-b940-f12c177bef3e
whittier_downslope_2020,04/02/2020,10/02/2020,160,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,55,d3828bbd-1bf8-4dde-ab25-ffe9f686078b
whittier_downslope_2020,10/02/2020,12/30/2020,160,-71.80552,42.12291,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,55,d3828bbd-1bf8-4dde-ab25-ffe9f686078b
whittier_downslope_2021,04/02/2021,10/02/2021,163,-71.80552,42.12291,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,198,91,7062e927-c8a8-458e-915d-9486cdae2a74
whittier_downslope_2021,10/02/2021,12/30/2021,163,-71.80552,42.12291,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,198,91,7062e927-c8a8-458e-915d-9486cdae2a74
whittier_midslope_2018,04/02/2018,10/02/2018,153,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,23,2d81c08f-3791-4924-9576-d79f7739e320
whittier_midslope_2018,10/02/2018,12/30/2018,153,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,23,2d81c08f-3791-4924-9576-d79f7739e320
whittier_midslope_2019,04/02/2019,10/02/2019,156,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,87,a3e054a9-528c-4e44-864a-314adf9f57c0
whittier_midslope_2019,10/02/2019,12/30/2019,156,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,87,a3e054a9-528c-4e44-864a-314adf9f57c0
whittier_midslope_2020,04/02/2020,10/02/2020,159,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,56,9b662535-541d-40e9-a67c-ac04a3744246
whittier_midslope_2020,10/02/2020,12/30/2020,159,-71.8065,42.12179,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,56,9b662535-541d-40e9-a67c-ac04a3744246
whittier_midslope_2021,04/02/2021,10/02/2021,162,-71.8065,42.12179,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,196,89,2082a4bf-4662-47e3-85cd-4841a8188d9e
whittier_midslope_2021,10/02/2021,12/30/2021,162,-71.8065,42.12179,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,196,89,2082a4bf-4662-47e3-85cd-4841a8188d9e
whittier_upslope_2018,04/02/2018,10/02/2018,152,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,23,f5e8e4b6-dcd1-4b90-9898-e867aa2a904a
whittier_upslope_2018,10/02/2018,12/30/2018,152,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2018,10/31/2018,48,23,f5e8e4b6-dcd1-4b90-9898-e867aa2a904a
whittier_upslope_2019,04/02/2019,10/02/2019,155,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,86,b13c7367-84b1-4096-a4da-f390e7453545
whittier_upslope_2019,10/02/2019,12/30/2019,155,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2019,10/31/2019,216,86,b13c7367-84b1-4096-a4da-f390e7453545
whittier_upslope_2020,04/02/2020,10/02/2020,158,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,56,71f01459-4e22-4774-925f-a8c2ddc66586
whittier_upslope_2020,10/02/2020,12/30/2020,158,-71.807,42.12085,A000667,A000671,A000680,whittier_18_20,06/01/2020,10/31/2020,112,56,71f01459-4e22-4774-925f-a8c2ddc66586
whittier_upslope_2021,04/02/2021,10/02/2021,161,-71.807,42.12085,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,196,90,28c88dd3-b452-4e9b-b7f2-24920a193f39
whittier_upslope_2021,10/02/2021,12/30/2021,161,-71.807,42.12085,A000667,A000671,A000680,whittier_21,06/01/2021,10/31/2021,196,90,28c88dd3-b452-4e9b-b7f2-24920a193f39
